3, 392, Note_off_c, 9, 38, 64
3, 392, Note_off_c, 9, 36, 64
3, 392, Note_off_c, 9, 49, 64
3, 408, Note_on_c, 9, 38, 100
3, 416, Note_off_c, 9, 38, 64
3, 432, Note_on_c, 9, 38, 100
3, 440, Note_off_c, 9, 38, 64
3, 456, Note_on_c, 9, 38, 100
3, 464, Note_off_c, 9, 38, 64
3, 480, Note_on_c, 9, 49, 100
3, 480, Note_on_c, 9, 36, 100
3, 480, Note_on_c, 9, 38, 100
3, 488, Note_off_c, 9, 38, 64
3, 488, Note_off_c, 9, 36, 64
3, 488, Note_off_c, 9, 49, 64
3, 504, Note_on_c, 9, 38, 100
3, 512, Note_off_c, 9, 38, 64
3, 528, Note_on_c, 9, 38, 100
3, 536, Note_off_c, 9, 38, 64
3, 552, Note_on_c, 9, 38, 100
3, 560, Note_off_c, 9, 38, 64
3, 576, Note_on_c, 9, 49, 100
3, 576, Note_on_c, 9, 36, 100
3, 576, Note_on_c, 9, 38, 100
3, 584, Note_off_c, 9, 38, 64
3, 584, Note_off_c, 9, 36, 64
3, 584, Note_off_c, 9, 49, 64
3, 600, Note_on_c, 9, 38, 100
3, 608, Note_off_c, 9, 38, 64
3, 624, Note_on_c, 9, 38, 100
3, 632, Note_off_c, 9, 38, 64
3, 648, Note_on_c, 9, 38, 100
3, 656, Note_off_c, 9, 38, 64
3, 672, Note_on_c, 9, 49, 100
3, 672, Note_on_c, 9, 36, 100
3, 672, Note_on_c, 9, 38, 100
3, 680, Note_off_c, 9, 38, 64
3, 680, Note_off_c, 9, 36, 64
3, 680, Note_off_c, 9, 49, 64
3, 696, Note_on_c, 9, 38, 100
3, 704, Note_off_c, 9, 38, 64
3, 720, Note_on_c, 9, 38, 100
3, 728, Note_off_c, 9, 38, 64
3, 744, Note_on_c, 9, 38, 100
3, 752, Note_off_c, 9, 38, 64
3, 768, Note_on_c, 9, 36, 100
3, 776, Note_off_c, 9, 36, 64
3, 816, Note_on_c, 9, 46, 100
3, 824, Note_off_c, 9, 46, 64
3, 864, Note_on_c, 9, 36, 100
3, 864, Note_on_c, 9, 38, 100
3, 864, Note_on_c, 9, 39, 100
3, 872, Note_off_c, 9, 39, 64
3, 872, Note_off_c, 9, 38, 64
3, 872, Note_off_c, 9, 36, 64
3, 912, Note_on_c, 9, 46, 100
3, 920, Note_off_c, 9, 46, 64
3, 960, Note_on_c, 9, 36, 100
3, 968, Note_off_c, 9, 36, 64
3, 1008, Note_on_c, 9, 46, 100
3, 1016, Note_off_c, 9, 46, 64
3, 1056, Note_on_c, 9, 38, 100
3, 1056, Note_on_c, 9, 39, 100
3, 1056, Note_on_c, 9, 36, 100
3, 1064, Note_off_c, 9, 36, 64
3, 1064, Note_off_c, 9, 39, 64
3, 1064, Note_off_c, 9, 38, 64
3, 1104, Note_on_c, 9, 46, 100
3, 1112, Note_off_c, 9, 46, 64
3, 1152, Note_on_c, 9, 36, 100
3, 1160, Note_off_c, 9, 36, 64
3, 1200, Note_on_c, 9, 46, 100
3, 1208, Note_off_c, 9, 46, 64
3, 1248, Note_on_c, 9, 36, 100
3, 1248, Note_on_c, 9, 38, 100
3, 1248, Note_on_c, 9, 39, 100
3, 1256, Note_off_c, 9, 39, 64
3, 1256, Note_off_c, 9, 38, 64
3, 1256, Note_off_c, 9, 36, 64
3, 1296, Note_on_c, 9, 46, 100
3, 1304, Note_off_c, 9, 46, 64
3, 1344, Note_on_c, 9, 36, 100
3, 1352, Note_off_c, 9, 36, 64
3, 1392, Note_on_c, 9, 46, 100
3, 1400, Note_off_c, 9, 46, 64
3, 1440, Note_on_c, 9, 38, 100
3, 1440, Note_on_c, 9, 39, 100
3, 1440, Note_on_c, 9, 36, 100
3, 1448, Note_off_c, 9, 36, 64
3, 1448, Note_off_c, 9, 39, 64
3, 1448, Note_off_c, 9, 38, 64
3, 1488, Note_on_c, 9, 46, 100
3, 1496, Note_off_c, 9, 46, 64
3, 1536, Note_on_c, 9, 36, 100
3, 1544, Note_off_c, 9, 36, 64
3, 1584, Note_on_c, 9, 46, 100
3, 1592, Note_off_c, 9, 46, 64
3, 1632, Note_on_c, 9, 36, 100
3, 1632, Note_on_c, 9, 38, 100
3, 1632, Note_on_c, 9, 39, 100
3, 1640, Note_off_c, 9, 39, 64
3, 1640, Note_off_c, 9, 38, 64
3, 1640, Note_off_c, 9, 36, 64
3, 1680, Note_on_c, 9, 46, 100
3, 1688, Note_off_c, 9, 46, 64
3, 1728, Note_on_c, 9, 36, 100
3, 1736, Note_off_c, 9, 36, 64
3, 1776, Note_on_c, 9, 46, 100
3, 1784, Note_off_c, 9, 46, 64
3, 1824, Note_on_c, 9, 38, 100
3, 1824, Note_on_c, 9, 39, 100
3, 1824, Note_on_c, 9, 36, 100
3, 1832, Note_off_c, 9, 36, 64
3, 1832, Note_off_c, 9, 39, 64
3, 1832, Note_off_c, 9, 38, 64
3, 1872, Note_on_c, 9, 46, 100
3, 1880, Note_off_c, 9, 46, 64
3, 1920, Note_on_c, 9, 36, 100
3, 1928, Note_off_c, 9, 36, 64
3, 1968, Note_on_c, 9, 46, 100
3, 1976, Note_off_c, 9, 46, 64
3, 2016, Note_on_c, 9, 36, 100
3, 2016, Note_on_c, 9, 38, 100
3, 2016, Note_on_c, 9, 39, 100
3, 2024, Note_off_c, 9, 39, 64
3, 2024, Note_off_c, 9, 38, 64
3, 2024, Note_off_c, 9, 36, 64
3, 2064, Note_on_c, 9, 46, 100
3, 2072, Note_off_c, 9, 46, 64
3, 2112, Note_on_c, 9, 36, 100
3, 2120, Note_off_c, 9, 36, 64
3, 2160, Note_on_c, 9, 46, 100
3, 2168, Note_off_c, 9, 46, 64
3, 2208, Note_on_c, 9, 38, 100
3, 2208, Note_on_c, 9, 39, 100
3, 2208, Note_on_c, 9, 36, 100
3, 2216, Note_off_c, 9, 36, 64
3, 2216, Note_off_c, 9, 39, 64
3, 2216, Note_off_c, 9, 38, 64
3, 2256, Note_on_c, 9, 46, 100
3, 2264, Note_off_c, 9, 46, 64
3, 2304, Note_on_c, 9, 36, 100
3, 2312, Note_off_c, 9, 36, 64
3, 2352, Note_on_c, 9, 46, 100
3, 2360, Note_off_c, 9, 46, 64
3, 2400, Note_on_c, 9, 36, 100
3, 2400, Note_on_c, 9, 38, 100
3, 2400, Note_on_c, 9, 39, 100
3, 2408, Note_off_c, 9, 39, 64
3, 2408, Note_off_c, 9, 38, 64
3, 2408, Note_off_c, 9, 36, 64
3, 2448, Note_on_c, 9, 46, 100
3, 2456, Note_off_c, 9, 46, 64
3, 2496, Note_on_c, 9, 36, 100
3, 2504, Note_off_c, 9, 36, 64
3, 2544, Note_on_c, 9, 46, 100
3, 2552, Note_off_c, 9, 46, 64
3, 2592, Note_on_c, 9, 38, 100
3, 2592, Note_on_c, 9, 39, 100
3, 2592, Note_on_c, 9, 36, 100
3, 2600, Note_off_c, 9, 36, 64
3, 2600, Note_off_c, 9, 39, 64
3, 2600, Note_off_c, 9, 38, 64
3, 2640, Note_on_c, 9, 46, 100
3, 2648, Note_off_c, 9, 46, 64
3, 2688, Note_on_c, 9, 36, 100
3, 2696, Note_off_c, 9, 36, 64
3, 2736, Note_on_c, 9, 46, 100
3, 2744, Note_off_c, 9, 46, 64
3, 2784, Note_on_c, 9, 36, 100
3, 2784, Note_on_c, 9, 38, 100
3, 2784, Note_on_c, 9, 39, 100
3, 2792, Note_off_c, 9, 39, 64
3, 2792, Note_off_c, 9, 38, 64
3, 2792, Note_off_c, 9, 36, 64
3, 2832, Note_on_c, 9, 46, 100
3, 2840, Note_off_c, 9, 46, 64
3, 2880, Note_on_c, 9, 36, 100
3, 2888, Note_off_c, 9, 36, 64
3, 2928, Note_on_c, 9, 46, 100
3, 2936, Note_off_c, 9, 46, 64
3, 2976, Note_on_c, 9, 38, 100
3, 2976, Note_on_c, 9, 39, 100
3, 2976, Note_on_c, 9, 36, 100
3, 2984, Note_off_c, 9, 36, 64
3, 2984, Note_off_c, 9, 39, 64
3, 2984, Note_off_c, 9, 38, 64
3, 3024, Note_on_c, 9, 46, 100
3, 3032, Note_off_c, 9, 46, 64
3, 3072, Note_on_c, 9, 36, 100
3, 3072, Note_on_c, 9, 38, 100
3, 3080, Note_off_c, 9, 38, 64
3, 3080, Note_off_c, 9, 36, 64
3, 3096, Note_on_c, 9, 38, 100
3, 3104, Note_off_c, 9, 38, 64
3, 3120, Note_on_c, 9, 46, 100
3, 3120, Note_on_c, 9, 38, 100
3, 3128, Note_off_c, 9, 46, 64
3, 3128, Note_off_c, 9, 38, 64
3, 3144, Note_on_c, 9, 38, 100
3, 3152, Note_off_c, 9, 38, 64
3, 3168, Note_on_c, 9, 39, 100
3, 3168, Note_on_c, 9, 36, 100
3, 3168, Note_on_c, 9, 38, 100
3, 3176, Note_off_c, 9, 38, 64
3, 3176, Note_off_c, 9, 36, 64
3, 3176, Note_off_c, 9, 39, 64
3, 3192, Note_on_c, 9, 38, 100
3, 3200, Note_off_c, 9, 38, 64
3, 3216, Note_on_c, 9, 46, 100
3, 3216, Note_on_c, 9, 38, 100
3, 3224, Note_off_c, 9, 46, 64
3, 3224, Note_off_c, 9, 38, 64
3, 3240, Note_on_c, 9, 38, 100
3, 3248, Note_off_c, 9, 38, 64
3, 3264, Note_on_c, 9, 36, 100
3, 3264, Note_on_c, 9, 38, 100
3, 3272, Note_off_c, 9, 38, 64
3, 3272, Note_off_c, 9, 36, 64
3, 3288, Note_on_c, 9, 38, 100
3, 3296, Note_off_c, 9, 38, 64
3, 3312, Note_on_c, 9, 46, 100
3, 3312, Note_on_c, 9, 38, 100
3, 3320, Note_off_c, 9, 46, 64
3, 3320, Note_off_c, 9, 38, 64
3, 3336, Note_on_c, 9, 38, 100
3, 3344, Note_off_c, 9, 38, 64
3, 3360, Note_on_c, 9, 39, 100
3, 3360, Note_on_c, 9, 36, 100
3, 3360, Note_on_c, 9, 38, 100
3, 3368, Note_off_c, 9, 38, 64
3, 3368, Note_off_c, 9, 36, 64
3, 3368, Note_off_c, 9, 39, 64
3, 3384, Note_on_c, 9, 38, 100
3, 3392, Note_off_c, 9, 38, 64
3, 3408, Note_on_c, 9, 46, 100
3, 3408, Note_on_c, 9, 38, 100
3, 3416, Note_off_c, 9, 46, 64
3, 3416, Note_off_c, 9, 38, 64
3, 3432, Note_on_c, 9, 38, 100
3, 3440, Note_off_c, 9, 38, 64
3, 3456, Note_on_c, 9, 36, 100
3, 3456, Note_on_c, 9, 38, 100
3, 3464, Note_off_c, 9, 38, 64
3, 3464, Note_off_c, 9, 36, 64
3, 3480, Note_on_c, 9, 38, 100
3, 3488, Note_off_c, 9, 38, 64
3, 3504, Note_on_c, 9, 46, 100
3, 3504, Note_on_c, 9, 38, 100
3, 3512, Note_off_c, 9, 46, 64
3, 3512, Note_off_c, 9, 38, 64
3, 3528, Note_on_c, 9, 38, 100
3, 3536, Note_off_c, 9, 38, 64
3, 3552, Note_on_c, 9, 39, 100
3, 3552, Note_on_c, 9, 36, 100
3, 3552, Note_on_c, 9, 38, 100
3, 3560, Note_off_c, 9, 38, 64
3, 3560, Note_off_c, 9, 36, 64
3, 3560, Note_off_c, 9, 39, 64
3, 3576, Note_on_c, 9, 38, 100
3, 3584, Note_off_c, 9, 38, 64
3, 3600, Note_on_c, 9, 46, 100
3, 3600, Note_on_c, 9, 38, 100
3, 3608, Note_off_c, 9, 46, 64
3, 3608, Note_off_c, 9, 38, 64
3, 3624, Note_on_c, 9, 38, 100
3, 3632, Note_off_c, 9, 38, 64
3, 3648, Note_on_c, 9, 36, 100
3, 3648, Note_on_c, 9, 38, 100
3, 3656, Note_off_c, 9, 38, 64
3, 3656, Note_off_c, 9, 36, 64
3, 3672, Note_on_c, 9, 38, 100
3, 3680, Note_off_c, 9, 38, 64
3, 3696, Note_on_c, 9, 46, 100
3, 3696, Note_on_c, 9, 38, 100
3, 3704, Note_off_c, 9, 46, 64
3, 3704, Note_off_c, 9, 38, 64
3, 3720, Note_on_c, 9, 38, 100
3, 3728, Note_off_c, 9, 38, 64
3, 3744, Note_on_c, 9, 39, 100
3, 3744, Note_on_c, 9, 36, 100
3, 3744, Note_on_c, 9, 38, 100
3, 3752, Note_off_c, 9, 38, 64
3, 3752, Note_off_c, 9, 36, 64
3, 3752, Note_off_c, 9, 39, 64
3, 3768, Note_on_c, 9, 38, 100
3, 3776, Note_off_c, 9, 38, 64
3, 3792, Note_on_c, 9, 46, 100
3, 3792, Note_on_c, 9, 38, 100
3, 3800, Note_off_c, 9, 46, 64
3, 3800, Note_off_c, 9, 38, 64
3, 3816, Note_on_c, 9, 38, 100
3, 3824, Note_off_c, 9, 38, 64
3, 3840, Note_on_c, 9, 36, 100
3, 3848, Note_off_c, 9, 36, 64
3, 3888, Note_on_c, 9, 46, 100
3, 3896, Note_off_c, 9, 46, 64
3, 3936, Note_on_c, 9, 36, 100
3, 3936, Note_on_c, 9, 38, 100
3, 3936, Note_on_c, 9, 39, 100
3, 3944, Note_off_c, 9, 39, 64
3, 3944, Note_off_c, 9, 38, 64
3, 3944, Note_off_c, 9, 36, 64
3, 3984, Note_on_c, 9, 46, 100
3, 3992, Note_off_c, 9, 46, 64
3, 4032, Note_on_c, 9, 36, 100
3, 4040, Note_off_c, 9, 36, 64
3, 4080, Note_on_c, 9, 46, 100
3, 4088, Note_off_c, 9, 46, 64
3, 4128, Note_on_c, 9, 38, 100
3, 4128, Note_on_c, 9, 39, 100
3, 4128, Note_on_c, 9, 36, 100
3, 4136, Note_off_c, 9, 36, 64
3, 4136, Note_off_c, 9, 39, 64
3, 4136, Note_off_c, 9, 38, 64
3, 4176, Note_on_c, 9, 46, 100
3, 4184, Note_off_c, 9, 46, 64
3, 4224, Note_on_c, 9, 36, 100
3, 4232, Note_off_c, 9, 36, 64
3, 4272, Note_on_c, 9, 46, 100
3, 4280, Note_off_c, 9, 46, 64
3, 4320, Note_on_c, 9, 36, 100
3, 4320, Note_on_c, 9, 38, 100
3, 4320, Note_on_c, 9, 39, 100
3, 4328, Note_off_c, 9, 39, 64
3, 4328, Note_off_c, 9, 38, 64
3, 4328, Note_off_c, 9, 36, 64
3, 4368, Note_on_c, 9, 46, 100
3, 4376, Note_off_c, 9, 46, 64
3, 4416, Note_on_c, 9, 36, 100
3, 4424, Note_off_c, 9, 36, 64
3, 4464, Note_on_c, 9, 46, 100
3, 4472, Note_off_c, 9, 46, 64
3, 4512, Note_on_c, 9, 38, 100
3, 4512, Note_on_c, 9, 39, 100
3, 4512, Note_on_c, 9, 36, 100
3, 4520, Note_off_c, 9, 36, 64
3, 4520, Note_off_c, 9, 39, 64
3, 4520, Note_off_c, 9, 38, 64
3, 4560, Note_on_c, 9, 46, 100
3, 4568, Note_off_c, 9, 46, 64
3, 4608, Note_on_c, 9, 36, 100
3, 4616, Note_off_c, 9, 36, 64
3, 4656, Note_on_c, 9, 46, 100
3, 4664, Note_off_c, 9, 46, 64
3, 4704, Note_on_c, 9, 36, 100
3, 4704, Note_on_c, 9, 38, 100
3, 4704, Note_on_c, 9, 39, 100
3, 4712, Note_off_c, 9, 39, 64
3, 4712, Note_off_c, 9, 38, 64
3, 4712, Note_off_c, 9, 36, 64
3, 4752, Note_on_c, 9, 46, 100
3, 4760, Note_off_c, 9, 46, 64
3, 4800, Note_on_c, 9, 36, 100
3, 4808, Note_off_c, 9, 36, 64
3, 4848, Note_on_c, 9, 46, 100
3, 4856, Note_off_c, 9, 46, 64
3, 4896, Note_on_c, 9, 38, 100
3, 4896, Note_on_c, 9, 39, 100
3, 4896, Note_on_c, 9, 36, 100
3, 4904, Note_off_c, 9, 36, 64
3, 4904, Note_off_c, 9, 39, 64
3, 4904, Note_off_c, 9, 38, 64
3, 4944, Note_on_c, 9, 46, 100
3, 4952, Note_off_c, 9, 46, 64
3, 4992, Note_on_c, 9, 36, 100
3, 5000, Note_off_c, 9, 36, 64
3, 5040, Note_on_c, 9, 46, 100
3, 5048, Note_off_c, 9, 46, 64
3, 5088, Note_on_c, 9, 36, 100
3, 5088, Note_on_c, 9, 38, 100
3, 5088, Note_on_c, 9, 39, 100
3, 5096, Note_off_c, 9, 39, 64
3, 5096, Note_off_c, 9, 38, 64
3, 5096, Note_off_c, 9, 36, 64
3, 5136, Note_on_c, 9, 46, 100
3, 5144, Note_off_c, 9, 46, 64
3, 5184, Note_on_c, 9, 36, 100
3, 5192, Note_off_c, 9, 36, 64
3, 5232, Note_on_c, 9, 46, 100
3, 5240, Note_off_c, 9, 46, 64
3, 5280, Note_on_c, 9, 38, 100
3, 5280, Note_on_c, 9, 39, 100
3, 5280, Note_on_c, 9, 36, 100
3, 5288, Note_off_c, 9, 36, 64
3, 5288, Note_off_c, 9, 39, 64
3, 5288, Note_off_c, 9, 38, 64
3, 5328, Note_on_c, 9, 46, 100
3, 5336, Note_off_c, 9, 46, 64
3, 5376, Note_on_c, 9, 36, 100
3, 5384, Note_off_c, 9, 36, 64
3, 5424, Note_on_c, 9, 46, 100
3, 5432, Note_off_c, 9, 46, 64
3, 5472, Note_on_c, 9, 36, 100
3, 5480, Note_off_c, 9, 36, 64
3, 5520, Note_on_c, 9, 46, 100
3, 5528, Note_off_c, 9, 46, 64
3, 5568, Note_on_c, 9, 36, 100
3, 5576, Note_off_c, 9, 36, 64
3, 5616, Note_on_c, 9, 46, 100
3, 5624, Note_off_c, 9, 46, 64
3, 5664, Note_on_c, 9, 36, 100
3, 5672, Note_off_c, 9, 36, 64
3, 5712, Note_on_c, 9, 46, 100
3, 5720, Note_off_c, 9, 46, 64
3, 5760, Note_on_c, 9, 36, 100
3, 5768, Note_off_c, 9, 36, 64
3, 5808, Note_on_c, 9, 46, 100
3, 5816, Note_off_c, 9, 46, 64
3, 5856, Note_on_c, 9, 36, 100
3, 5856, Note_on_c, 9, 38, 100
3, 5856, Note_on_c, 9, 39, 100
3, 5864, Note_off_c, 9, 39, 64
3, 5864, Note_off_c, 9, 38, 64
3, 5864, Note_off_c, 9, 36, 64
3, 5904, Note_on_c, 9, 46, 100
3, 5912, Note_off_c, 9, 46, 64
3, 5952, Note_on_c, 9, 36, 100
3, 5960, Note_off_c, 9, 36, 64
3, 6000, Note_on_c, 9, 46, 100
3, 6008, Note_off_c, 9, 46, 64
3, 6048, Note_on_c, 9, 38, 100
3, 6048, Note_on_c, 9, 39, 100
3, 6048, Note_on_c, 9, 36, 100
3, 6056, Note_off_c, 9, 36, 64
3, 6056, Note_off_c, 9, 39, 64
3, 6056, Note_off_c, 9, 38, 64
3, 6096, Note_on_c, 9, 46, 100
3, 6104, Note_off_c, 9, 46, 64
3, 6144, Note_on_c, 9, 36, 100
3, 6152, Note_off_c, 9, 36, 64
3, 6192, Note_on_c, 9, 46, 100
3, 6200, Note_off_c, 9, 46, 64
3, 6240, Note_on_c, 9, 36, 100
3, 6240, Note_on_c, 9, 38, 100
3, 6240, Note_on_c, 9, 39, 100
3, 6248, Note_off_c, 9, 39, 64
3, 6248, Note_off_c, 9, 38, 64
3, 6248, Note_off_c, 9, 36, 64
3, 6288, Note_on_c, 9, 46, 100
3, 6296, Note_off_c, 9, 46, 64
3, 6336, Note_on_c, 9, 36, 100
3, 6344, Note_off_c, 9, 36, 64
3, 6384, Note_on_c, 9, 46, 100
3, 6392, Note_off_c, 9, 46, 64
3, 6432, Note_on_c, 9, 38, 100
3, 6432, Note_on_c, 9, 39, 100
3, 6432, Note_on_c, 9, 36, 100
3, 6440, Note_off_c, 9, 36, 64
3, 6440, Note_off_c, 9, 39, 64
3, 6440, Note_off_c, 9, 38, 64
3, 6480, Note_on_c, 9, 46, 100
3, 6488, Note_off_c, 9, 46, 64
3, 6528, Note_on_c, 9, 49, 100
3, 6528, Note_on_c, 9, 36, 100
3, 6536, Note_off_c, 9, 36, 64
3, 6536, Note_off_c, 9, 49, 64
3, 6624, Note_on_c, 9, 49, 91
3, 6624, Note_on_c, 9, 36, 91
3, 6632, Note_off_c, 9, 49, 64
3, 6632, Note_off_c, 9, 36, 64
3, 6720, Note_on_c, 9, 49, 81
3, 6720, Note_on_c, 9, 36, 81
3, 6728, Note_off_c, 9, 49, 64
3, 6728, Note_off_c, 9, 36, 64
3, 6816, Note_on_c, 9, 49, 81
3, 6816, Note_on_c, 9, 36, 81
3, 6824, Note_off_c, 9, 49, 64
3, 6824, Note_off_c, 9, 36, 64
3, 6912, Note_on_c, 9, 36, 100
3, 6920, Note_off_c, 9, 36, 64
3, 6960, Note_on_c, 9, 46, 100
3, 6968, Note_off_c, 9, 46, 64
3, 7008, Note_on_c, 9, 36, 100
3, 7008, Note_on_c, 9, 38, 100
3, 7008, Note_on_c, 9, 39, 100
3, 7016, Note_off_c, 9, 39, 64
3, 7016, Note_off_c, 9, 38, 64
3, 7016, Note_off_c, 9, 36, 64
3, 7056, Note_on_c, 9, 46, 100
3, 7064, Note_off_c, 9, 46, 64
3, 7104, Note_on_c, 9, 36, 100
3, 7112, Note_off_c, 9, 36, 64
3, 7152, Note_on_c, 9, 46, 100
3, 7160, Note_off_c, 9, 46, 64
3, 7200, Note_on_c, 9, 38, 100
3, 7200, Note_on_c, 9, 39, 100
3, 7200, Note_on_c, 9, 36, 100
3, 7208, Note_off_c, 9, 36, 64
3, 7208, Note_off_c, 9, 39, 64
3, 7208, Note_off_c, 9, 38, 64
3, 7248, Note_on_c, 9, 46, 100
3, 7256, Note_off_c, 9, 46, 64
3, 7296, Note_on_c, 9, 36, 100
3, 7304, Note_off_c, 9, 36, 64
3, 7344, Note_on_c, 9, 46, 100
3, 7352, Note_off_c, 9, 46, 64
3, 7392, Note_on_c, 9, 36, 100
3, 7392, Note_on_c, 9, 38, 100
3, 7392, Note_on_c, 9, 39, 100
3, 7400, Note_off_c, 9, 39, 64
3, 7400, Note_off_c, 9, 38, 64
3, 7400, Note_off_c, 9, 36, 64
3, 7440, Note_on_c, 9, 46, 100
3, 7448, Note_off_c, 9, 46, 64
3, 7488, Note_on_c, 9, 36, 100
3, 7496, Note_off_c, 9, 36, 64
3, 7536, Note_on_c, 9, 46, 100
3, 7544, Note_off_c, 9, 46, 64
3, 7584, Note_on_c, 9, 38, 100
3, 7584, Note_on_c, 9, 39, 100
3, 7584, Note_on_c, 9, 36, 100
3, 7592, Note_off_c, 9, 36, 64
3, 7592, Note_off_c, 9, 39, 64
3, 7592, Note_off_c, 9, 38, 64
3, 7632, Note_on_c, 9, 46, 100
3, 7640, Note_off_c, 9, 46, 64
3, 7680, Note_on_c, 9, 36, 100
3, 7688, Note_off_c, 9, 36, 64
3, 7728, Note_on_c, 9, 46, 100
3, 7736, Note_off_c, 9, 46, 64
3, 7776, Note_on_c, 9, 36, 100
3, 7776, Note_on_c, 9, 38, 100
3, 7776, Note_on_c, 9, 39, 100
3, 7784, Note_off_c, 9, 39, 64
3, 7784, Note_off_c, 9, 38, 64
3, 7784, Note_off_c, 9, 36, 64
3, 7824, Note_on_c, 9, 46, 100
3, 7832, Note_off_c, 9, 46, 64
3, 7872, Note_on_c, 9, 36, 100
3, 7880, Note_off_c, 9, 36, 64
3, 7920, Note_on_c, 9, 46, 100
3, 7928, Note_off_c, 9, 46, 64
3, 7968, Note_on_c, 9, 38, 100
3, 7968, Note_on_c, 9, 39, 100
3, 7968, Note_on_c, 9, 36, 100
3, 7976, Note_off_c, 9, 36, 64
3, 7976, Note_off_c, 9, 39, 64
3, 7976, Note_off_c, 9, 38, 64
3, 8016, Note_on_c, 9, 46, 100
3, 8024, Note_off_c, 9, 46, 64
3, 8064, Note_on_c, 9, 36, 100
3, 8072, Note_off_c, 9, 36, 64
3, 8112, Note_on_c, 9, 46, 100
3, 8120, Note_off_c, 9, 46, 64
3, 8160, Note_on_c, 9, 36, 100
3, 8160, Note_on_c, 9, 38, 100
3, 8160, Note_on_c, 9, 39, 100
3, 8168, Note_off_c, 9, 39, 64
3, 8168, Note_off_c, 9, 38, 64
3, 8168, Note_off_c, 9, 36, 64
3, 8208, Note_on_c, 9, 46, 100
3, 8216, Note_off_c, 9, 46, 64
3, 8256, Note_on_c, 9, 36, 100
3, 8264, Note_off_c, 9, 36, 64
3, 8304, Note_on_c, 9, 46, 100
3, 8312, Note_off_c, 9, 46, 64
3, 8352, Note_on_c, 9, 38, 100
3, 8352, Note_on_c, 9, 39, 100
3, 8352, Note_on_c, 9, 36, 100
3, 8360, Note_off_c, 9, 36, 64
3, 8360, Note_off_c, 9, 39, 64
3, 8360, Note_off_c, 9, 38, 64
3, 8400, Note_on_c, 9, 46, 100
3, 8408, Note_off_c, 9, 46, 64
3, 8448, Note_on_c, 9, 36, 100
3, 8456, Note_off_c, 9, 36, 64
3, 8496, Note_on_c, 9, 46, 100
3, 8504, Note_off_c, 9, 46, 64
3, 8544, Note_on_c, 9, 36, 100
3, 8552, Note_off_c, 9, 36, 64
3, 8592, Note_on_c, 9, 46, 100
3, 8600, Note_off_c, 9, 46, 64
